tx	gene_id	MCIC_FC_2024_111	MCIC_FD_2024_105	MCIC_FD_2024_204	MCIC_MD_2024_109	MCIC_MD_2024_113	MCIC_MD_2024_116
unassigned_transcript_1859	L0F63_002798	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_002847-T1_mrna	L0F63_002847	1904.668	1903.478	1907.583	1904.096	1901.099	1897.527
unassigned_transcript_1860	L0F63_002862	8.425	8.064	8.197	8.416	8.327	8.578
unassigned_transcript_1861	L0F63_002873	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_002874-T1_mrna	L0F63_002874	669.669	668.478	672.585	669.096	666.101	662.528
gnl|WGS:JAKSZP|L0F63_002887-T1_mrna	L0F63_002887	830.669	829.478	833.583	830.096	827.099	823.527
gnl|WGS:JAKSZP|L0F63_002888-T1_mrna	L0F63_002888	219.801	218.757	222.551	219.314	216.577	213.767
gnl|WGS:JAKSZP|L0F63_002889-T1_mrna	L0F63_002889	368.718	367.552	371.636	368.169	365.176	361.729
unassigned_transcript_1862	L0F63_002912	8.313	7.904	8.117	8.291	8.147	8.492
gnl|WGS:JAKSZP|L0F63_002930-T1_mrna	L0F63_002930	283	281.844	285.865	282.469	279.541	276.366
gnl|WGS:JAKSZP|L0F63_002939-T1_mrna	L0F63_002939	2369.668	2368.478	2372.583	2369.096	2366.099	2362.527
gnl|WGS:JAKSZP|L0F63_002968-T1_mrna	L0F63_002968	554.67	553.488	557.589	554.096	551.103	547.535
gnl|WGS:JAKSZP|L0F63_002982-T1_mrna	L0F63_002982	423.683	422.508	426.611	423.112	420.128	416.604
unassigned_transcript_1863	L0F63_002983	8.425	8.064	8.197	8.416	8.327	8.578
unassigned_transcript_1864	L0F63_002984	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_002991-T1_mrna	L0F63_002991	748.669	747.478	751.585	748.096	745.099	741.527
gnl|WGS:JAKSZP|L0F63_002997-T1_mrna	L0F63_002997	1304.668	1303.478	1307.583	1304.096	1301.099	1297.527
gnl|WGS:JAKSZP|L0F63_003046-T1_mrna	L0F63_003046	812.669	811.478	815.583	812.096	809.099	805.527
unassigned_transcript_1865	L0F63_003060	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_003061-T1_mrna	L0F63_003061	129.62	128.924	131.913	129.423	127.143	125.515
gnl|WGS:JAKSZP|L0F63_003062-T1_mrna	L0F63_003062	246.362	245.235	249.17	245.822	242.99	239.984
unassigned_transcript_1866	L0F63_003063	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_003073-T1_mrna	L0F63_003073	1775.668	1774.478	1778.583	1775.096	1772.099	1768.527
gnl|WGS:JAKSZP|L0F63_003084-T1_mrna	L0F63_003084	2195.668	2194.478	2198.583	2195.096	2192.099	2188.527
gnl|WGS:JAKSZP|L0F63_003096-T1_mrna	L0F63_003096	1271.668	1270.478	1274.583	1271.096	1268.099	1264.527
unassigned_transcript_1867	L0F63_003130	8.577	8.23	8.302	8.506	8.471	8.673
unassigned_transcript_1868	L0F63_003131	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_003142-T1_mrna	L0F63_003142	658.669	657.478	661.585	658.096	655.101	651.528
gnl|WGS:JAKSZP|L0F63_003155-T1_mrna	L0F63_003155	8927.668	8926.478	8930.583	8927.096	8924.099	8920.527
gnl|WGS:JAKSZP|L0F63_003156-T1_mrna	L0F63_003156	1142.668	1141.478	1145.583	1142.096	1139.099	1135.527
gnl|WGS:JAKSZP|L0F63_003170-T1_mrna	L0F63_003170	2990.668	2989.478	2993.583	2990.096	2987.099	2983.527
unassigned_transcript_1869	L0F63_003182	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_003200-T1_mrna	L0F63_003200	1121.668	1120.478	1124.583	1121.096	1118.099	1114.527
gnl|WGS:JAKSZP|L0F63_003218-T1_mrna	L0F63_003218	891.668	890.478	894.583	891.096	888.099	884.527
unassigned_transcript_1870	L0F63_003239	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_003262-T1_mrna	L0F63_003262	1202.668	1201.478	1205.583	1202.096	1199.099	1195.527
unassigned_transcript_1871	L0F63_003263	8.825	8.563	8.639	8.739	8.731	8.941
gnl|WGS:JAKSZP|L0F63_003275-T1_mrna	L0F63_003275	1319.668	1318.478	1322.583	1319.096	1316.099	1312.527
gnl|WGS:JAKSZP|L0F63_003295-T1_mrna	L0F63_003295	179.108	178.186	181.693	178.674	176.123	173.732
gnl|WGS:JAKSZP|L0F63_003303-T1_mrna	L0F63_003303	1163.668	1162.478	1166.583	1163.096	1160.099	1156.527
gnl|WGS:JAKSZP|L0F63_003333-T1_mrna	L0F63_003333	2144.668	2143.478	2147.583	2144.096	2141.099	2137.527
gnl|WGS:JAKSZP|L0F63_003334-T1_mrna	L0F63_003334	1244.668	1243.478	1247.583	1244.096	1241.099	1237.527
unassigned_transcript_1872	L0F63_003345	8.724	8.409	8.455	8.617	8.6	8.803
gnl|WGS:JAKSZP|L0F63_003367-T1_mrna	L0F63_003367	307.866	306.695	310.741	307.336	304.376	301.105
gnl|WGS:JAKSZP|L0F63_003416-T1_mrna	L0F63_003416	737.669	736.478	740.585	737.096	734.099	730.527
gnl|WGS:JAKSZP|L0F63_003433-T1_mrna	L0F63_003433	217.84	216.809	220.593	217.356	214.626	211.832
gnl|WGS:JAKSZP|L0F63_003445-T1_mrna	L0F63_003445	1072.668	1071.478	1075.583	1072.096	1069.099	1065.527
gnl|WGS:JAKSZP|L0F63_003455-T1_mrna	L0F63_003455	68.361	68.078	69.848	68.339	66.931	66.267
gnl|WGS:JAKSZP|L0F63_003469-T1_mrna	L0F63_003469	1238.668	1237.478	1241.583	1238.096	1235.099	1231.527
unassigned_transcript_1873	L0F63_003470	8.577	8.23	8.302	8.506	8.471	8.673
unassigned_transcript_1874	L0F63_003471	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_003486-T1_mrna	L0F63_003486	1592.668	1591.478	1595.583	1592.096	1589.099	1585.527
gnl|WGS:JAKSZP|L0F63_003512-T1_mrna	L0F63_003512	649.669	648.478	652.585	649.096	646.102	642.528
gnl|WGS:JAKSZP|L0F63_003549-T1_mrna	L0F63_003549	1334.668	1333.478	1337.583	1334.096	1331.099	1327.527
gnl|WGS:JAKSZP|L0F63_003550-T1_mrna	L0F63_003550	1526.668	1525.478	1529.583	1526.096	1523.099	1519.527
unassigned_transcript_1875	L0F63_003561	8.899	8.691	8.807	8.856	8.874	9.059
unassigned_transcript_1876	L0F63_003585	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_003594-T1_mrna	L0F63_003594	80.011	79.651	81.684	80.03	78.311	77.441
gnl|WGS:JAKSZP|L0F63_003618-T1_mrna	L0F63_003618	756.669	755.478	759.583	756.096	753.099	749.527
gnl|WGS:JAKSZP|L0F63_003631-T1_mrna	L0F63_003631	54.392	54.216	55.679	54.44	53.333	52.903
unassigned_transcript_1877	L0F63_003632	8.425	8.064	8.197	8.416	8.327	8.578
unassigned_transcript_1878	L0F63_003633	8.425	8.064	8.197	8.416	8.327	8.578
unassigned_transcript_1879	L0F63_003647	8.899	8.691	8.807	8.856	8.874	9.059
unassigned_transcript_1880	L0F63_003648	8.577	8.23	8.302	8.506	8.471	8.673
unassigned_transcript_1881	L0F63_003649	8.577	8.23	8.302	8.506	8.471	8.673
unassigned_transcript_1882	L0F63_003688	7.876	7.396	7.979	7.741	7.617	8.16
gnl|WGS:JAKSZP|L0F63_003705-T1_mrna	L0F63_003705	213.929	212.914	216.666	213.452	210.73	207.975
unassigned_transcript_1883	L0F63_003711	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_003721-T1_mrna	L0F63_003721	852.668	851.478	855.583	852.096	849.099	845.527
gnl|WGS:JAKSZP|L0F63_003779-T1_mrna	L0F63_003779	866.668	865.478	869.583	866.096	863.099	859.527
unassigned_transcript_1884	L0F63_003796	8.899	8.691	8.807	8.856	8.874	9.059
unassigned_transcript_1885	L0F63_003861	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_003870-T1_mrna	L0F63_003870	440.679	439.5	443.6	440.111	437.121	433.587
gnl|WGS:JAKSZP|L0F63_003882-T1_mrna	L0F63_003882	190.639	189.654	193.292	190.185	187.566	185.039
gnl|WGS:JAKSZP|L0F63_003888-T1_mrna	L0F63_003888	2879.668	2878.478	2882.583	2879.096	2876.099	2872.527
gnl|WGS:JAKSZP|L0F63_003907-T1_mrna	L0F63_003907	2579.668	2578.478	2582.583	2579.096	2576.099	2572.527
gnl|WGS:JAKSZP|L0F63_003914-T1_mrna	L0F63_003914	2478.668	2477.478	2481.583	2478.096	2475.099	2471.527
unassigned_transcript_1886	L0F63_003962	9.136	9.011	9.058	9.081	9.184	9.251
gnl|WGS:JAKSZP|L0F63_003967-T1_mrna	L0F63_003967	751.669	750.478	754.584	751.096	748.099	744.527
unassigned_transcript_1887	L0F63_004000	8.577	8.23	8.302	8.506	8.471	8.673
unassigned_transcript_1888	L0F63_004001	8.899	8.691	8.807	8.856	8.874	9.059
gnl|WGS:JAKSZP|L0F63_004020-T1_mrna	L0F63_004020	1673.668	1672.478	1676.583	1673.096	1670.099	1666.527
unassigned_transcript_1889	L0F63_004043	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_004054-T1_mrna	L0F63_004054	149.819	149.009	152.308	149.52	147.111	145.135
gnl|WGS:JAKSZP|L0F63_004096-T1_mrna	L0F63_004096	3336.668	3335.478	3339.583	3336.096	3333.099	3329.527
unassigned_transcript_1890	L0F63_004097	8.899	8.691	8.807	8.856	8.874	9.059
gnl|WGS:JAKSZP|L0F63_004107-T1_mrna	L0F63_004107	290.95	289.78	293.82	290.429	287.482	284.273
unassigned_transcript_1891	L0F63_004117	8.825	8.563	8.639	8.739	8.731	8.941
gnl|WGS:JAKSZP|L0F63_004130-T1_mrna	L0F63_004130	165.779	164.889	168.321	165.401	162.909	160.696
gnl|WGS:JAKSZP|L0F63_004140-T1_mrna	L0F63_004140	2258.668	2257.478	2261.583	2258.096	2255.099	2251.527
gnl|WGS:JAKSZP|L0F63_004156-T1_mrna	L0F63_004156	141.493	140.706	143.913	141.217	138.857	137.031
unassigned_transcript_1892	L0F63_004157	8.724	8.409	8.455	8.617	8.6	8.803
gnl|WGS:JAKSZP|L0F63_004184-T1_mrna	L0F63_004184	243.402	242.286	246.2	242.866	240.045	237.063
gnl|WGS:JAKSZP|L0F63_004185-T1_mrna	L0F63_004185	1589.668	1588.478	1592.583	1589.096	1586.099	1582.527
gnl|WGS:JAKSZP|L0F63_004192-T1_mrna	L0F63_004192	506.675	505.491	509.59	506.102	503.106	499.546
gnl|WGS:JAKSZP|L0F63_004204-T1_mrna	L0F63_004204	1084.668	1083.478	1087.583	1084.096	1081.099	1077.527
gnl|WGS:JAKSZP|L0F63_004263-T1_mrna	L0F63_004263	1407.668	1406.478	1410.583	1407.096	1404.099	1400.527
gnl|WGS:JAKSZP|L0F63_004277-T1_mrna	L0F63_004277	758.669	757.478	761.583	758.096	755.099	751.527
gnl|WGS:JAKSZP|L0F63_004278-T1_mrna	L0F63_004278	586.67	585.485	589.589	586.096	583.103	579.529
unassigned_transcript_1893	L0F63_004288	9.452	9.33	9.311	9.288	9.421	9.46
gnl|WGS:JAKSZP|L0F63_004294-T1_mrna	L0F63_004294	865.668	864.478	868.583	865.096	862.099	858.527
unassigned_transcript_1894	L0F63_004340	8.425	8.064	8.197	8.416	8.327	8.578
unassigned_transcript_1895	L0F63_004346	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_004367-T1_mrna	L0F63_004367	1499.668	1498.478	1502.583	1499.096	1496.099	1492.527
gnl|WGS:JAKSZP|L0F63_004408-T1_mrna	L0F63_004408	713.669	712.478	716.585	713.096	710.099	706.527
unassigned_transcript_1896	L0F63_004419	9.298	9.176	9.18	9.182	9.312	9.35
unassigned_transcript_1897	L0F63_004420	8.577	8.23	8.302	8.506	8.471	8.673
unassigned_transcript_1898	L0F63_004421	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_004443-T1_mrna	L0F63_004443	3932.668	3931.478	3935.583	3932.096	3929.099	3925.527
gnl|WGS:JAKSZP|L0F63_004465-T1_mrna	L0F63_004465	1343.668	1342.478	1346.583	1343.096	1340.099	1336.527
gnl|WGS:JAKSZP|L0F63_004481-T1_mrna	L0F63_004481	1970.668	1969.478	1973.583	1970.096	1967.099	1963.527
gnl|WGS:JAKSZP|L0F63_004483-T1_mrna	L0F63_004483	533.673	532.489	536.59	533.096	530.104	526.539
gnl|WGS:JAKSZP|L0F63_004494-T1_mrna	L0F63_004494	139.653	138.868	142.052	139.386	137.046	135.243
unassigned_transcript_1899	L0F63_004500	9.136	9.011	9.058	9.081	9.184	9.251
gnl|WGS:JAKSZP|L0F63_004524-T1_mrna	L0F63_004524	486.675	485.491	489.591	486.103	483.109	479.555
gnl|WGS:JAKSZP|L0F63_004535-T1_mrna	L0F63_004535	1385.668	1384.478	1388.583	1385.096	1382.099	1378.527
gnl|WGS:JAKSZP|L0F63_004559-T1_mrna	L0F63_004559	258.216	257.084	261.04	257.673	254.805	251.724
unassigned_transcript_1900	L0F63_004583	8.899	8.691	8.807	8.856	8.874	9.059
gnl|WGS:JAKSZP|L0F63_004584-T1_mrna	L0F63_004584	1675.668	1674.478	1678.583	1675.096	1672.099	1668.527
unassigned_transcript_1901	L0F63_004590	8.825	8.563	8.639	8.739	8.731	8.941
gnl|WGS:JAKSZP|L0F63_004635-T1_mrna	L0F63_004635	2351.668	2350.478	2354.583	2351.096	2348.099	2344.527
gnl|WGS:JAKSZP|L0F63_004679-T1_mrna	L0F63_004679	1097.668	1096.478	1100.583	1097.096	1094.099	1090.527
gnl|WGS:JAKSZP|L0F63_004714-T1_mrna	L0F63_004714	1037.668	1036.478	1040.583	1037.096	1034.099	1030.527
gnl|WGS:JAKSZP|L0F63_004726-T1_mrna	L0F63_004726	383.702	382.541	386.624	383.147	380.154	376.679
gnl|WGS:JAKSZP|L0F63_004727-T1_mrna	L0F63_004727	701.669	700.478	704.585	701.096	698.099	694.527
unassigned_transcript_1902	L0F63_004771	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_004795-T1_mrna	L0F63_004795	1982.668	1981.478	1985.583	1982.096	1979.099	1975.527
gnl|WGS:JAKSZP|L0F63_004827-T1_mrna	L0F63_004827	416.686	415.512	419.611	416.118	413.133	409.615
gnl|WGS:JAKSZP|L0F63_004828-T1_mrna	L0F63_004828	1664.668	1663.478	1667.583	1664.096	1661.099	1657.527
unassigned_transcript_1903	L0F63_004846	8.899	8.691	8.807	8.856	8.874	9.059
unassigned_transcript_1904	L0F63_004888	8.577	8.23	8.302	8.506	8.471	8.673
unassigned_transcript_1905	L0F63_004889	8.425	8.064	8.197	8.416	8.327	8.578
unassigned_transcript_1906	L0F63_004911	8.313	7.904	8.117	8.291	8.147	8.492
gnl|WGS:JAKSZP|L0F63_004939-T1_mrna	L0F63_004939	1973.668	1972.478	1976.583	1973.096	1970.099	1966.527
gnl|WGS:JAKSZP|L0F63_004940-T1_mrna	L0F63_004940	1307.668	1306.478	1310.583	1307.096	1304.099	1300.527
gnl|WGS:JAKSZP|L0F63_004973-T1_mrna	L0F63_004973	1791.668	1790.478	1794.583	1791.096	1788.099	1784.527
gnl|WGS:JAKSZP|L0F63_005004-T1_mrna	L0F63_005004	1777.668	1776.478	1780.583	1777.096	1774.099	1770.527
unassigned_transcript_1907	L0F63_005021	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_005038-T1_mrna	L0F63_005038	2081.668	2080.478	2084.583	2081.096	2078.099	2074.527
gnl|WGS:JAKSZP|L0F63_005046-T1_mrna	L0F63_005046	371.716	370.55	374.633	371.166	368.169	364.717
unassigned_transcript_1908	L0F63_005053	8.724	8.409	8.455	8.617	8.6	8.803
gnl|WGS:JAKSZP|L0F63_005077-T1_mrna	L0F63_005077	1286.668	1285.478	1289.583	1286.096	1283.099	1279.527
gnl|WGS:JAKSZP|L0F63_005078-T1_mrna	L0F63_005078	58.701	58.502	60.045	58.707	57.532	57.001
gnl|WGS:JAKSZP|L0F63_005088-T1_mrna	L0F63_005088	59.431	59.23	60.784	59.432	58.239	57.703
gnl|WGS:JAKSZP|L0F63_005095-T1_mrna	L0F63_005095	545.671	544.488	548.589	545.096	542.103	538.537
gnl|WGS:JAKSZP|L0F63_005130-T1_mrna	L0F63_005130	1374.668	1373.478	1377.583	1374.096	1371.099	1367.527
gnl|WGS:JAKSZP|L0F63_005131-T1_mrna	L0F63_005131	1769.668	1768.478	1772.583	1769.096	1766.099	1762.527
gnl|WGS:JAKSZP|L0F63_005182-T1_mrna	L0F63_005182	821.669	820.478	824.583	821.096	818.099	814.527
unassigned_transcript_1909	L0F63_005190	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_005211-T1_mrna	L0F63_005211	941.668	940.478	944.583	941.096	938.099	934.527
unassigned_transcript_1910	L0F63_005216	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_005251-T1_mrna	L0F63_005251	686.669	685.478	689.585	686.096	683.099	679.527
gnl|WGS:JAKSZP|L0F63_005288-T1_mrna	L0F63_005288	1499.668	1498.478	1502.583	1499.096	1496.099	1492.527
gnl|WGS:JAKSZP|L0F63_005289-T1_mrna	L0F63_005289	270.096	268.95	272.948	269.572	266.661	263.532
gnl|WGS:JAKSZP|L0F63_005350-T1_mrna	L0F63_005350	108.314	107.778	110.399	108.254	106.185	104.877
gnl|WGS:JAKSZP|L0F63_005351-T1_mrna	L0F63_005351	1445.668	1444.478	1448.583	1445.096	1442.099	1438.527
gnl|WGS:JAKSZP|L0F63_005352-T1_mrna	L0F63_005352	135.989	135.225	138.345	135.751	133.433	131.706
unassigned_transcript_1911	L0F63_005353	8.313	7.904	8.117	8.291	8.147	8.492
gnl|WGS:JAKSZP|L0F63_005366-T1_mrna	L0F63_005366	104.867	104.355	106.896	104.821	102.796	101.517
gnl|WGS:JAKSZP|L0F63_005370-T1_mrna	L0F63_005370	2159.668	2158.478	2162.583	2159.096	2156.099	2152.527
unassigned_transcript_1912	L0F63_005386	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_005394-T1_mrna	L0F63_005394	896.668	895.478	899.583	896.096	893.099	889.527
gnl|WGS:JAKSZP|L0F63_005409-T1_mrna	L0F63_005409	1415.668	1414.478	1418.583	1415.096	1412.099	1408.527
gnl|WGS:JAKSZP|L0F63_005416-T1_mrna	L0F63_005416	1379.668	1378.478	1382.583	1379.096	1376.099	1372.527
gnl|WGS:JAKSZP|L0F63_005420-T1_mrna	L0F63_005420	1607.668	1606.478	1610.583	1607.096	1604.099	1600.527
gnl|WGS:JAKSZP|L0F63_005448-T1_mrna	L0F63_005448	208.084	207.074	210.794	207.608	204.906	202.205
gnl|WGS:JAKSZP|L0F63_005451-T1_mrna	L0F63_005451	488.675	487.491	491.591	488.102	485.108	481.553
gnl|WGS:JAKSZP|L0F63_005459-T1_mrna	L0F63_005459	1631.668	1630.478	1634.583	1631.096	1628.099	1624.527
gnl|WGS:JAKSZP|L0F63_005476-T1_mrna	L0F63_005476	3341.668	3340.478	3344.583	3341.096	3338.099	3334.527
unassigned_transcript_1913	L0F63_005498	8.222	7.716	8.055	8.108	7.949	8.389
gnl|WGS:JAKSZP|L0F63_005515-T1_mrna	L0F63_005515	1982.668	1981.478	1985.583	1982.096	1979.099	1975.527
gnl|WGS:JAKSZP|L0F63_005525-T1_mrna	L0F63_005525	216.862	215.835	219.613	216.378	213.651	210.868
unassigned_transcript_1914	L0F63_005530	8.313	7.904	8.117	8.291	8.147	8.492
unassigned_transcript_1915	L0F63_005558	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_005583-T1_mrna	L0F63_005583	350.739	349.575	353.651	350.198	347.212	343.807
unassigned_transcript_1916	L0F63_005599	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_005600-T1_mrna	L0F63_005600	445.678	444.5	448.598	445.109	442.117	438.582
gnl|WGS:JAKSZP|L0F63_005605-T1_mrna	L0F63_005605	2102.668	2101.478	2105.583	2102.096	2099.099	2095.527
gnl|WGS:JAKSZP|L0F63_005633-T1_mrna	L0F63_005633	485.675	484.491	488.591	485.103	482.109	478.555
gnl|WGS:JAKSZP|L0F63_005662-T1_mrna	L0F63_005662	535.673	534.489	538.59	535.096	532.104	528.538
gnl|WGS:JAKSZP|L0F63_005689-T1_mrna	L0F63_005689	1964.668	1963.478	1967.583	1964.096	1961.099	1957.527
gnl|WGS:JAKSZP|L0F63_005693-T1_mrna	L0F63_005693	368.718	367.552	371.636	368.169	365.176	361.729
unassigned_transcript_1917	L0F63_005709	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_005710-T1_mrna	L0F63_005710	1220.668	1219.478	1223.583	1220.096	1217.099	1213.527
gnl|WGS:JAKSZP|L0F63_005722-T1_mrna	L0F63_005722	90.499	90.119	92.342	90.535	88.643	87.584
gnl|WGS:JAKSZP|L0F63_005745-T1_mrna	L0F63_005745	1961.668	1960.478	1964.583	1961.096	1958.099	1954.527
unassigned_transcript_1918	L0F63_005782	8.899	8.691	8.807	8.856	8.874	9.059
gnl|WGS:JAKSZP|L0F63_005783-T1_mrna	L0F63_005783	554.67	553.488	557.589	554.096	551.103	547.535
gnl|WGS:JAKSZP|L0F63_005789-T1_mrna	L0F63_005789	197.402	196.41	200.078	196.945	194.288	191.7
unassigned_transcript_1919	L0F63_005832	8.577	8.23	8.302	8.506	8.471	8.673
unassigned_transcript_1920	L0F63_005833	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_005842-T1_mrna	L0F63_005842	182.944	181.995	185.558	182.501	179.915	177.505
gnl|WGS:JAKSZP|L0F63_005890-T1_mrna	L0F63_005890	1172.668	1171.478	1175.583	1172.096	1169.099	1165.527
gnl|WGS:JAKSZP|L0F63_005940-T1_mrna	L0F63_005940	1490.668	1489.478	1493.583	1490.096	1487.099	1483.527
gnl|WGS:JAKSZP|L0F63_005960-T1_mrna	L0F63_005960	2102.668	2101.478	2105.583	2102.096	2099.099	2095.527
unassigned_transcript_1921	L0F63_005962	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_005991-T1_mrna	L0F63_005991	2153.668	2152.478	2156.583	2153.096	2150.099	2146.527
gnl|WGS:JAKSZP|L0F63_005994-T1_mrna	L0F63_005994	2804.668	2803.478	2807.583	2804.096	2801.099	2797.527
gnl|WGS:JAKSZP|L0F63_006015-T1_mrna	L0F63_006015	66.085	65.806	67.548	66.06	64.726	64.085
gnl|WGS:JAKSZP|L0F63_006056-T1_mrna	L0F63_006056	344.75	343.59	347.658	344.21	341.228	337.844
gnl|WGS:JAKSZP|L0F63_006057-T1_mrna	L0F63_006057	60.166	59.959	61.531	60.164	58.953	58.407
gnl|WGS:JAKSZP|L0F63_006063-T1_mrna	L0F63_006063	1439.668	1438.478	1442.583	1439.096	1436.099	1432.527
gnl|WGS:JAKSZP|L0F63_006075-T1_mrna	L0F63_006075	1531.668	1530.478	1534.583	1531.096	1528.099	1524.527
gnl|WGS:JAKSZP|L0F63_006092-T1_mrna	L0F63_006092	2594.668	2593.478	2597.583	2594.096	2591.099	2587.527
gnl|WGS:JAKSZP|L0F63_006095-T1_mrna	L0F63_006095	2903.668	2902.478	2906.583	2903.096	2900.099	2896.527
gnl|WGS:JAKSZP|L0F63_006096-T1_mrna	L0F63_006096	3521.668	3520.478	3524.583	3521.096	3518.099	3514.527
gnl|WGS:JAKSZP|L0F63_006130-T1_mrna	L0F63_006130	42.892	42.789	44.032	42.86	42.248	41.995
unassigned_transcript_1922	L0F63_006150	8.899	8.691	8.807	8.856	8.874	9.059
gnl|WGS:JAKSZP|L0F63_006161-T1_mrna	L0F63_006161	895.668	894.478	898.583	895.096	892.099	888.527
gnl|WGS:JAKSZP|L0F63_006162-T1_mrna	L0F63_006162	806.669	805.478	809.583	806.096	803.099	799.527
gnl|WGS:JAKSZP|L0F63_006225-T1_mrna	L0F63_006225	887.668	886.478	890.583	887.096	884.099	880.527
gnl|WGS:JAKSZP|L0F63_006232-T1_mrna	L0F63_006232	593.669	592.485	596.589	593.096	590.103	586.529
unassigned_transcript_1923	L0F63_006242	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_006256-T1_mrna	L0F63_006256	1319.668	1318.478	1322.583	1319.096	1316.099	1312.527
gnl|WGS:JAKSZP|L0F63_006263-T1_mrna	L0F63_006263	179.108	178.186	181.693	178.674	176.123	173.732
gnl|WGS:JAKSZP|L0F63_006268-T1_mrna	L0F63_006268	1745.668	1744.478	1748.583	1745.096	1742.099	1738.527
gnl|WGS:JAKSZP|L0F63_006280-T1_mrna	L0F63_006280	2086.668	2085.478	2089.583	2086.096	2083.099	2079.527
unassigned_transcript_1924	L0F63_006288	9.978	9.833	9.73	9.93	9.907	9.913
unassigned_transcript_1925	L0F63_006289	7.624	7.292	7.889	7.58	7.448	8.002
gnl|WGS:JAKSZP|L0F63_006298-T1_mrna	L0F63_006298	359.727	358.561	362.639	359.181	356.191	352.765
gnl|WGS:JAKSZP|L0F63_006332-T1_mrna	L0F63_006332	401.692	400.522	404.618	401.126	398.14	394.64
gnl|WGS:JAKSZP|L0F63_006361-T1_mrna	L0F63_006361	213.929	212.914	216.666	213.452	210.73	207.975
unassigned_transcript_1926	L0F63_006389	8.825	8.563	8.639	8.739	8.731	8.941
unassigned_transcript_1927	L0F63_006421	9.298	9.176	9.18	9.182	9.312	9.35
gnl|WGS:JAKSZP|L0F63_006439-T1_mrna	L0F63_006439	752.669	751.478	755.583	752.096	749.099	745.527
gnl|WGS:JAKSZP|L0F63_006441-T1_mrna	L0F63_006441	1634.668	1633.478	1637.583	1634.096	1631.099	1627.527
gnl|WGS:JAKSZP|L0F63_006460-T1_mrna	L0F63_006460	1257.668	1256.478	1260.583	1257.096	1254.099	1250.527
gnl|WGS:JAKSZP|L0F63_006461-T1_mrna	L0F63_006461	94.66	94.267	96.581	94.692	92.759	91.651
gnl|WGS:JAKSZP|L0F63_006471-T1_mrna	L0F63_006471	108.314	107.778	110.399	108.254	106.185	104.877
gnl|WGS:JAKSZP|L0F63_006531-T1_mrna	L0F63_006531	1019.668	1018.478	1022.583	1019.096	1016.099	1012.527
gnl|WGS:JAKSZP|L0F63_006540-T1_mrna	L0F63_006540	1745.668	1744.478	1748.583	1745.096	1742.099	1738.527
unassigned_transcript_1928	L0F63_006550	8.825	8.563	8.639	8.739	8.731	8.941
gnl|WGS:JAKSZP|L0F63_006561-T1_mrna	L0F63_006561	146.097	145.318	148.573	145.804	143.426	141.511
gnl|WGS:JAKSZP|L0F63_006562-T1_mrna	L0F63_006562	213.929	212.914	216.666	213.452	210.73	207.975
gnl|WGS:JAKSZP|L0F63_006563-T1_mrna	L0F63_006563	1799.668	1798.478	1802.583	1799.096	1796.099	1792.527
unassigned_transcript_1929	L0F63_006602	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_006661-T1_mrna	L0F63_006661	1622.668	1621.478	1625.583	1622.096	1619.099	1615.527
